ID Otazka,ID odpoved,ID_Sypanie,Do nultej verzie,Vybrať (Y),Kategoria (vybrat jedno z dodaneho zoznamu),"Nazov (odstranit cisla, skonzistentnit a spresnit)",Koncepty,Obtiaznost (impossible/tazke/stredne/lahke/trivialne),Otazka,Image url,Odpoved,Priemer,Poznamka pre studentov,Komentar pre nas (studentom sa nezobrazi),Hodnotenie expert ML,Hodnotenie expert JS,Rozdiel,Komentar ML,Komentar JS
1072799593,427,1287,,,,,,,Uveďte aspoň dva rozdiely medzi fyzickým a logickým modelom údajov.,,"vo fyzickom je aj datovy typ atributu napr string integer atd a su tam aj kluce, v logickom sa mozu niektore veci zanedbat",0.9,,,1,0.8,0.2,,
1072799593,429,1288,,,,,,,Uveďte aspoň dva rozdiely medzi fyzickým a logickým modelom údajov.,,"1) fyzicky ma datove typy, logicky nie 2) fyzicky ma unikatny primarny kluc - ID_objekt, moze byt ""natvrdo"" dany. Logicky moze mat primarny kluc nektoru polozku, napr. rodne cislo",0.95,,,1,0.9,0.1,,
1072799593,430,1289,,,,,,,Uveďte aspoň dva rozdiely medzi fyzickým a logickým modelom údajov.,,"vo fyzickom su uvedene aj datove typy ako napr string, integer a podobne ... a taktiez vo fyzickom su uvedene napriklad aj primarne a cudzie kluce ... pricom v logickom tieto dve veci niesu ... v logickom su uvedene napriklad aj kardinality, vo fyzickom nie ...",0.9,,,0.8,1,0.2,,
1072799593,432,1290,,,,,,,Uveďte aspoň dva rozdiely medzi fyzickým a logickým modelom údajov.,,"1. rozdiel je ze vo fyzickom modely sa nenachadzaju informacie o ake typy udajov sa jedna ci je to String, integer atd. 2. vo fyzickom modely sa nachadzaju a rozlisuju kluce ako primarne sekundarne",0.55,,,0.5,0.6,0.1,,
1072799594,460,1291,,,,,,,Uveďte aspoň dva spôsoby ako môžeme získavať požiadavky priamo od (budúcich) používateľov na softvér.,,interview dotazník prijate poziadaviek od zakaznik,0.95,,,1,0.9,0.1,,
1072799594,461,1292,,,,,,,Uveďte aspoň dva spôsoby ako môžeme získavať požiadavky priamo od (budúcich) používateľov na softvér.,,sledovanim pouzivatelov vyplnovanie dotaznikov interview studium uz existujuceho softveru,1,,,1,1,0,,
1072799595,480,1293,,,,,,,Uveďte aspoň dve hľadiská podľa ktorých delíme techniky testovania softvéru.,,"strategie testovania, kriteria vstupov",0,,,0,0,0,,
1072799596,495,1294,,,,,,,"Uveďte aspoň dve zo štyroch hľadísk (dimenzií, aspektov), podľa ktorých delíme modely softvéru.",,"1. Casove hladisko: modely struktury (nezohladnuju cas), a modely spravania (zohladnuju cas). 2. Delenie na fyzicke (ako?) a logicke (co?) modely.",0.95,,,1,0.9,0.1,,
1072799596,497,1295,,,,,,,"Uveďte aspoň dve zo štyroch hľadísk (dimenzií, aspektov), podľa ktorých delíme modely softvéru.",,"struktura, funkcia, data",0.25,,,0.5,0,0.5,"Podla mna cca nieco podobne ako o riadok nizsie, len horsie vyjadrene",
1072799596,498,1296,,,,,,,"Uveďte aspoň dve zo štyroch hľadísk (dimenzií, aspektov), podľa ktorých delíme modely softvéru.",,Strukturne modely Funkcionalne modely Modely spravania,0.55,,,0.6,0.5,0.1,,
1072799596,499,1297,,,,,,,"Uveďte aspoň dve zo štyroch hľadísk (dimenzií, aspektov), podľa ktorých delíme modely softvéru.",,"podla toho, komu sluzia (uzivatelovi, vyvojarom) podla podrobnosti s akou softver opisuju",0.35,,,0.3,0.4,0.1,,
1072799596,500,1298,,,,,,,"Uveďte aspoň dve zo štyroch hľadísk (dimenzií, aspektov), podľa ktorých delíme modely softvéru.",,"Funkčný model, model správania, model použitia prípadov ... Fyzický model - hovorí o tom, ako sa spĺňajú analyzované špecifiká Logický model - hovorí o tom čo systém dokáže",0.85,,,0.8,0.9,0.1,,
1072799597,515,1299,,,,,,,Uveďte aspoň tri problémy vznikajúce pri špecifikácii požiadaviek na softvér.,,"neviditelnost,",0,,,0,0,0,,
1072799598,525,1300,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,"komunikacia s pouzivatelom, testovanie systemu,modelovanie poziadaviek na system, odhadovanie casoveho usilia",1,,,1,1,0,,
1072799598,526,1301,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,"vyvoj architektury, testovanie, analyzu a navrh",0.5,,,0.5,0.5,0,,
1072799598,527,1302,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,"testovanie, vyvoj architektury, zbieranie poziadaviek",0.6,,,0.6,0.6,0,,
1072799598,529,1303,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,odhad casu a usipri navrhu systemu,0.3,,,0.3,0.3,0,,
1072799598,531,1304,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,vymenuva ake moznosti maju jednotlivy hraci komunikacia s pouzivatelom rozsiruje jednotlive akcie o podrobnosti,0.675,,,0.7,0.65,0.05,,
1072799598,532,1305,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,prihlasenie pouzivatela do systemu zmena udajov v systeme ktory vykona administrator registracia pouzivatela,0,,,0,0,0,,
1072799598,533,1306,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,zbie,0,,,0,0,0,,
1072799598,537,1307,,,,,,,Uveďte aspoň tri rôzne použitia modelu prípadov použitia,,komunikacia s pouzivatelom modelovanie poziadaviek na system modelovanie kontextu systemu,1,,,1,1,0,,
1072799599,549,1308,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-13.png,rozmiestnenia,0.7,,,0.7,0.7,0,,
1072799599,550,1309,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-13.png,diagram rozmiestnenia - deployment diagram,1,,,1,1,0,,
1072799599,551,1310,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-13.png,diagram rozmiestnenia-deployment diagram,1,,,1,1,0,,
1072799600,558,1311,,,,,,,Uveďte aspoň tri problémy vznikajúce pri špecifikácii požiadaviek na softvér.,,Zákazník nevie presne vyjadriť svoje požiadavky na vytváraný softvérový produkt. Tieto požiadavky nie je možné technicky zrealizovať Tieto požiadavky môžu byť zle pochopené.,0.725,,,0.8,0.65,0.15,,
1072799600,559,1312,,,,,,,Uveďte aspoň tri problémy vznikajúce pri špecifikácii požiadaviek na softvér.,,"nedostatocna analyza problemu nedostatocna komunikacia so zakaznikom protirecivost poziadaviek zakaznika neuplnost, nekompletnost poziadaviek neznalost danej oblasti",0.825,,,1,0.65,0.35,,
1072799601,576,1313,,,,,,,Uveďte hlavný účel používania modelov prípadov použitia.,,"pomaha programatorom lepsie pochopit problem a zakaznikom zistit, ci to zahrna vsetky vlastnosti, ktore ma Urcuje, co moze robit ktory hrac.",0.5,,,0.5,0.5,0,,
1072799601,579,1314,,,,,,,Uveďte hlavný účel používania modelov prípadov použitia.,,hlavne ucely su: zobrazuje funkcionalitu s pohladu vsetkych pripadov pouzitia modelovanie pozadaviek na system zobrazuje interakciu pouzivatela a systemu komunikaciu so zakznikom modelovanie testovania(black box),0.85,,,0.9,0.8,0.1,,
1072799601,580,1315,,,,,,,Uveďte hlavný účel používania modelov prípadov použitia.,,"zistenie funkcionality systemu, zistenie moznosti puzitia z hladiska hracov, stecifikacie vsetkym pripadov pouzitia modelovanie testovania",0.825,,,0.9,0.75,0.15,,
1072799601,581,1316,,,,,,,Uveďte hlavný účel používania modelov prípadov použitia.,,určenie požiadaviek na system -určenie času a usilia potrebneho na vytvorenie systemu -black box testovanie,0.9,,,0.9,0.9,0,,
1072799601,582,1317,,,,,,,Uveďte hlavný účel používania modelov prípadov použitia.,,"pouziva sa na zobrazenie interakcie medzi pouzivatelom a systemom alebo interakcie medzi systememmi navzajom. Sluzi na lespiu komumikaciu so zakaznikom a odhad casu a nakladov, potrebnehych na vyvoj systemu.",0.55,,,0.6,0.5,0.1,,
1072799602,597,1318,,,,,,,Uveďte príklad (aj hypotetický) softvérového výrobku zákazníckeho typu.,,Rozsiahly informacny system zostrojeny na zakazku pre nejaku specializovanu firmu.,0.95,,,1,0.9,0.1,,
1072799602,600,1319,,,,,,,Uveďte príklad (aj hypotetický) softvérového výrobku zákazníckeho typu.,,"Napriklad informacny system vyvinuty konkretne pre potreby nejakej institucie, napr. banky.",0.95,,,1,0.9,0.1,,
1072799603,602,1320,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,fyciky model udajov,0,,,0,0,0,,
1072799603,604,1321,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,"diagram tried, diagram objektov",0.3,,,0,0.6,0.6,"Vychadzal som z odpvoedi v dokumente, ale nie som si isty spravnostou",
1072799603,605,1322,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,diagram rozmiestnenia a diagram komponentov,1,,,1,1,0,,
1072799603,607,1323,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,"Diagram tried, objektov, sekvencny diagram",0.2,,,0,0.4,0.4,"Vychadzal som z odpvoedi v dokumente, ale nie som si isty spravnostou",
1072799603,608,1324,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,Diagram komponentov Diagram rozmiestnenia,1,,,1,1,0,,
1072799603,609,1325,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,"diagram zivotneho cyklu, stavovy diagram",0,,,0,0,0,,
1072799603,610,1326,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,diagram komponentov alebo diagram rozmiestnenia,1,,,1,1,0,,
1072799603,611,1327,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,Stavoty diagram,0,,,0,0,0,,
1072799603,612,1328,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,"Diagram tried a tam patria konceptualne, implemetacne a specifikacne diagramy",0.2,,,0,0.4,0.4,"Vychadzal som z odpvoedi v dokumente, ale nie som si isty spravnostou",
1072799603,613,1329,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,diagram tokov udajov,0,,,0,0,0,,
1072799603,614,1330,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,"Diagram komponentov, class diagram.",0.75,,,0.5,1,0.5,"Vychadzal som z odpvoedi v dokumente, ale nie som si isty spravnostou",
1072799603,615,1331,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,Napriklad implementacny diagram tried.,0.4,,,0,0.8,0.8,"Vychadzal som z odpvoedi v dokumente, ale nie som si isty spravnostou",
1072799603,617,1332,,,,,,,Uveďte príklad aspoň jedného implementačného UML diagramu.,,Diagram komponentov a diagram rozmiestnenia,1,,,1,1,0,,
1072799604,632,1333,,,,,,,"Uveďte príklad dvojice vlastností softvéru, ktoré sú si navzájom v protiklade (zvyšovanie jednej má tendenciu znižovať úroveň druhej).",,efektivita - naroky na pamat,0.65,,,0.6,0.7,0.1,,
1072799604,635,1334,,,,,,,"Uveďte príklad dvojice vlastností softvéru, ktoré sú si navzájom v protiklade (zvyšovanie jednej má tendenciu znižovať úroveň druhej).",,"napr.: - mnozstvo funkcii, jednoduchost pouzivania - zlozitost navrhu, rychlost behu",0.4,,,0.5,0.3,0.2,,
1072799604,636,1335,,,,,,,"Uveďte príklad dvojice vlastností softvéru, ktoré sú si navzájom v protiklade (zvyšovanie jednej má tendenciu znižovať úroveň druhej).",,"Zlozitost, modifikovatelnost Cim je softver zlozitejsi, tym sa tazsie preraba pri potrebnej zmene vzhladom na zmeny prostredia.",0.4,,,0.5,0.3,0.2,,
1072799605,653,1336,,,,,,,Uveďte príklad nejakého softvérového nástroja.,,"RSA, IBM Websphere Modeler/Developer",1,,,1,1,0,,
1072799605,654,1337,,,,,,,Uveďte príklad nejakého softvérového nástroja.,,"biznis procesy,RSA",0.7,,,0.5,0.9,0.4,Nepochopil som ako boli myslene tie biznis procesy,
1072799606,662,1338,,,,,,,Uveďte príklad nejakého stereotypu v UML. Na čo je dobrý stereotyp v jazyku UML?,,stereotyp je nejaká časť v uml ktorá sa opakuje tak aby sme tú istú časť sysému nemuseli robiť viacej rázy tak si ju napr includneme do inej časti sytému a môžeme ju využívať,0.3,,,0,0.6,0.6,nepochopil som odpoved,
1072799607,672,1339,,,,,,,Uveďte príklad objektovo-orientovanej metódy tvorby softvéru.,,JSAD (rational) unified process,1,,,1,1,0,,
1072799607,673,1340,,,,,,,Uveďte príklad objektovo-orientovanej metódy tvorby softvéru.,,UP - unified process,1,,,1,1,0,,
1072799607,675,1341,,,,,,,Uveďte príklad objektovo-orientovanej metódy tvorby softvéru.,,navrh entit pomocou tried a ich objektov pomocou modelu udajov a class diagramou,0.25,,,0.2,0.3,0.1,,
1072799608,695,1342,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme vzťah generalizácie?,,"Na vrchu je nejaký všeobecný proces (alebo hráč), ktorý sa nižšie ""vetví"" na dva a viac konkrétnejšie procesy (hráčov). Procesy (hráči) na nižšej úrovni majú spoločný práve ten generalizovaný (všeobecný) proces (hráča). Napr. generalizovaný hráč je človek/osoba a v nižšej úrovni sú konkrétnejší hráči fyzická osoba a právnická osoba.",0.125,,,0,0.25,0.25,Absolutne obisiel otazku,
1072799609,703,1343,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,"Je viacej typov zavislosti: plnou ciarou - asociacia, prerusovana ciara so sipkov - zavislost (<<include>>, <<extend>>), plna ciara s plnou sipkou - generalizacia",0.75,,,0.8,0.7,0.1,,
1072799609,706,1344,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,"Kreslime ju ""rovnou plnou ciarou"". Vyjadruje nam vztah medzi nimi (napr. 1 ku n, n ku 1, 1 ku 1, m ku n).",0,,,0,0,0,,
1072799609,707,1345,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,"Kreslime ich sipkami (rovna plna ciara), entity su v kruzkoch. Ta ciara vyjadruje vztah medzi nimi. (vyjadruje pomer)",0,,,0,0,0,,
1072799609,708,1346,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,"zavislost kreslime prerusovanou sipkou, pricom zavisi na orientacii, sipka moze naznacovat ci dana entita je zavisla od druhej entity",0.725,,,0.8,0.65,0.15,,
1072799609,709,1347,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,"plna orientovana ciara (po dohode nemusi byt orientovana, ale standardne orientovana je)",0.05,,,0,0.1,0.1,,
1072799609,710,1348,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,"závislosti kreslíme pomocou šípok, ktoré predstavujú súvislosť a zviazanosť. Jedná as o prerušované šípky ak sa jedná o dva use casy. V iných prípadoch ak as jedná o tok údajov tak sú to plné šípky, resp. neprerušované.",0.4,,,0.4,0.4,0,,
1072799609,711,1349,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,"zavislost sa kresli neprerusovanou ciarou, bez sipky",0,,,0,0,0,,
1072799609,713,1350,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,bodkociarkovana ciara s ciarkovou sipkou(jednoduchou),0.775,,,0.85,0.7,0.15,,
1072799609,714,1351,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,zavislost medzi entitami v UML sa kreslia obycajnou sipkou,0.2,,,0.1,0.3,0.2,,
1072799609,715,1352,,,,,,,Uveďte slovne a jednoznačne ako v UML kreslíme závislosť medzi entitami (napr. medzi dvoma prípadmi použitia)?,,ciarkovana ciara s otvorenou sipkou,1,,,1,1,0,,
1072799610,717,1353,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-14.png,diagram rozmiestnenia,0.6,,,0.5,0.7,0.2,,
1072799610,718,1354,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-14.png,"diagram umiestnenia, position diagram",0.6,,,0.5,0.7,0.2,,
1072799610,719,1355,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-14.png,Diagram rozmiestnenia (Deployment diagram).,1,,,1,1,0,,
1072799610,720,1356,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-14.png,diagram rozmiestnenia - position diagram,0.6,,,0.5,0.7,0.2,,
1072799610,723,1357,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-14.png,deployment diagram - diagram rozmiestnenia,1,,,1,1,0,,
1072799610,725,1358,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-14.png,diagram rozmiestnenia - deployment diagram,1,,,1,1,0,,
1072799610,727,1359,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-14.png,"rozmiestnenia , deployment diagram",1,,,1,1,0,,
1072799610,728,1360,,,,,,,Aký typ UML diagramu je na obrázku? (uveďte anglický aj slovenský názov),http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-14.png,Ide o diagram rozmiestnenia (Deployment diagram),1,,,1,1,0,,
1072799611,749,1361,,,,,,,"Uveďte, aké prvky obsahuje diagram aktivít.",,"obsahuje ulohy ktore sa maju vykonat, datove toky, dopracujeme sa k biznis cielom",0.6,,,0.5,0.7,0.2,,
1072799611,750,1362,,,,,,,"Uveďte, aké prvky obsahuje diagram aktivít.",,"Specifikacia, architektonicky navrh, podrobny navrh, implementacia a testovanie suciastok, integracia a testovanie systemu, udrzba systemu.",0,,,0,0,0,,
1072799612,767,1363,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-141.png,"od zákazníka chýbajú šípky, namiesto include má byť extends",0,,,0,0,0,,
1072799612,769,1364,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-141.png,Šípka medzi prihlásením a objednávkou je chybnáa a neplní žiadnu úlohu. Objednávka nie je vo vzťahu include s platbou.,0.5,,,0.5,0.5,0,,
1072799613,785,1365,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-142.png,"1. Prihlasenie sa do systemu zahrna (include-uje) zadanie hesla a prihlasovacieho mena - preto maju byt tieto sipky otocene naopak 2. include medzi zapisanim si zadania a prezeranim nema byt, pretoze tieto aktivity su nezavisle ostatne je spravne",0.5,,,0.5,0.5,0,,
1072799614,799,1366,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-143.png,Neprihlaseny student nema mat pristup k Vlozeniu zadania ani k Zmene osobnych udajov,0.35,,,0.35,0.35,0,,
1072799614,801,1367,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-143.png,"generalizacia student - prihlaseny student, by mala byt opacne teda zovšeobecnenim prihlaseneho student je student",0.35,,,0.35,0.35,0,,
1072799614,803,1368,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-143.png,sipka ma ist od prihlaseny student do student vztah by mal byt medzi student a zadanie hesla a nie prihlasenie,0.35,,,0.3,0.4,0.1,,
1072799614,804,1369,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-143.png,"- prepojenie student a Prihlaseny student chyba extends (treba povazovat za dvoch nezavislych userov s roznymi pravami, pristupmi a pripadmi pouzitia) - pripad pouzitia zmena osobnych udajov nieje urcena pre studenta bez prihlasenia rovnako ako vlozenie z",0.25,,,0.2,0.3,0.1,,
1072799614,806,1370,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-143.png,"vztah medzi hracmi nie je spravneho typu, alebo vobec nema zmysel.",0.15,,,0.1,0.2,0.1,,
1072799615,811,1371,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,"z overenia totoznosti pouzivatela chyba <<include>> do ""zadanie hesla"" a ""ocna rohovka""",0.15,,,0,0.3,0.3,,
1072799615,812,1372,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,sipky pri generalizacii maju byt opacne orientovane,0.4,,,0.4,0.4,0,,
1072799615,813,1373,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,Generalizacia pri Overenie totoznosti pouzivatela ma zle orientovane sipky - Zadanie hesla a Ocna rohovka patria do overenia pouzivatela.,0.4,,,0.4,0.4,0,,
1072799615,814,1374,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,navyse include hrana medzi odhlasenim a zapisom akcie do databazy,0,,,0,0,0,,
1072799615,815,1375,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,"Ocna rohovka nie je spravne, spravne ma byt Overenie identity pomocou ocnej rohovky a ma tam byt, ze to rozsiruje = <<extend>> bezne overenie totoznosti pouzivatela",0.5,,,0.5,0.5,0,,
1072799615,817,1376,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,prihlasenie includuje zadanie hesla,0.1,,,0,0.2,0.2,,
1072799615,818,1377,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,"krok zadania hesla by sa mal nachadzat pred overenim totoznosti pouzivatela. Zapis akcie do databazy vo vetve ""prihlasenie"" by mal byt po overeni totoznosti pouzivatela.",0,,,0,0,0,,
1072799615,819,1378,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,Zadanie hesla a ocna rohovka nie je zovseobecnenie overenia totoznosti pouzivatela,0.3,,,0.3,0.3,0,,
1072799615,820,1379,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,"Od overenie totoznosti pouzivatela k ""zadanie hesla, Ocna rohovka"", by mali ist sipky typu extend",0.325,,,0.3,0.35,0.05,,
1072799615,821,1380,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,"medzi overenim totoznosti, zadanim hesla a ocnej kontrole by mali byt take sipky ako tie ostatne",0.1,,,0,0.2,0.2,,
1072799615,822,1381,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,od pouzivatela do prihlasenia a odhlasenia ma byt sipka od odhlasenia a prihlasenia do zapisu exclude,0,,,0,0,0,,
1072799615,823,1382,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,"vazba zadanie hesla, ocna rohovka s overenie totoznosti je naopak, a vazba pouzivatel s prihlasenie a odhlasenie by malo byt naznacene aj sipkou, nie iba ciarami",0.4,,,0.4,0.4,0,,
1072799615,824,1383,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-144.png,zle zakreslene sipky - g,0.15,,,0.2,0.1,0.1,,
1072799616,831,1384,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-145.png,pouzivatel - katalog = je tam zle priradeny vztah entita platba by mala includovat zad. cisla kred. karty entita objednavka by mala includovat zad. adresy,0.6,,,0.6,0.6,0,,
1072799616,833,1385,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-145.png,nespravne pouzite,0,,,0,0,0,,
1072799616,835,1386,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-145.png,"chyba vyjadrenie vztahov medzi uzivatelom a jednotlivymi entitami (kompozicia, agregacia, specializacia...)",0,,,0,0,0,,
1072799616,836,1387,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-145.png,"katalog - nie je to cinnost katlog, objednavka, platba su podstatne mena .. maju byt slovesa",0.575,,,0.5,0.65,0.15,,
1072799616,837,1388,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-145.png,Objednavka a Platba - ten diagram to nema riesit. Ma riesit zadanie problemu.,0,,,0,0,0,,
1072799616,838,1389,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-145.png,katalog je nespravne pomenovanie pripadu pouzitia objednavka a platba tam moze byt iba ak vyjadruju pouzitie systemu a nie su tam ako nejake entity,0.575,,,0.5,0.65,0.15,,
1072799616,839,1390,,,,,,,V diagrame na obrázku sú chyby. Identifikujte ich a zdôvodnite.,http://alef.fiit.stuba.sk/learning_objects/resources/pic-psi-sg-q-145.png,"hrac je spravne. use case su nespravne(platba, objednavka, katalog) maju to byt slovesa, ktore vyjadruju cinnost dostupnu hracovi. teda napr: hladat v katalogu objednat zaplatit zadat adresu",0.575,,,0.5,0.65,0.15,,
